group_name,team_abbreviation,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank
L. Stephenson - G. Dieng - C. Reddish,ATL,3,1,2,0.333,5.5,4.7,11.3,0.412,1.0,3.3,0.3,0.7,0.7,1.0,1.3,4.7,6.0,3.3,2.3,0.0,0.0,1.3,1.3,1.0,11.0,-2.7,249,257,358,405,235,218,182,393,289,285,439,462,475,1,193,179,165,162,564,450,361,580,294,399,266,532
L. Williams - D. Gallinari - K. Huerter,ATL,18,7,11,0.389,5.5,4.7,10.8,0.436,1.5,4.3,0.351,2.0,2.3,0.878,1.3,4.3,5.6,2.6,1.4,0.7,0.3,0.4,2.6,2.2,12.9,-0.3,56,86,615,388,233,215,203,335,221,199,349,244,284,207,204,193,197,247,403,276,318,370,478,253,228,352
L. Williams - D. Wright - K. Huerter,ATL,7,7,0,1.0,5.5,5.1,10.4,0.493,2.0,4.6,0.438,1.6,1.7,0.917,1.4,3.7,5.1,3.0,1.1,1.3,0.4,0.1,2.3,2.4,13.9,2.3,160,86,1,1,236,188,210,231,127,176,184,343,371,168,180,245,209,183,362,93,266,270,439,231,203,130
L. Williams - G. Dieng - C. Reddish,ATL,14,7,7,0.5,5.5,3.9,10.3,0.375,1.6,4.6,0.344,1.9,2.2,0.871,1.7,4.3,6.0,2.1,1.8,0.8,0.6,0.5,2.7,2.3,11.2,-2.1,93,86,546,240,234,284,212,466,216,176,362,307,292,216,150,200,165,293,471,260,204,385,488,248,262,509
S. Hill - B. Bogdanovic - J. Collins,ATL,2,2,0,1.0,5.5,6.5,11.5,0.565,1.5,3.0,0.5,1.5,2.0,0.75,1.5,3.5,5.0,4.0,0.5,2.0,1.5,0.0,2.0,2.0,16.0,2.0,311,197,1,1,231,123,178,106,221,308,99,346,304,373,169,257,211,113,163,28,48,1,368,265,163,134
D. Gallinari - T. Luwawu-Cabarrot - O. Okongwu,ATL,6,3,3,0.5,5.4,4.7,8.8,0.528,2.0,4.5,0.444,1.5,2.3,0.643,1.2,3.2,4.3,2.8,1.8,1.0,0.8,0.0,3.0,1.8,12.8,0.5,171,162,442,240,239,218,271,141,127,179,176,346,278,448,224,287,273,230,476,119,148,1,499,318,230,249
G. Dieng - J. Collins - D. Hunter,ATL,4,0,4,0.0,5.4,4.0,9.5,0.421,0.8,4.5,0.167,1.0,1.3,0.8,0.3,2.8,3.0,2.8,1.3,1.0,0.8,0.3,2.5,2.3,9.8,-3.0,213,490,488,490,242,247,244,373,453,179,515,402,415,314,440,361,370,232,374,119,158,300,456,251,304,541
G. Dieng - J. Collins - T. Young,ATL,5,0,5,0.0,5.4,3.6,9.0,0.4,0.8,4.2,0.19,1.4,1.6,0.875,0.4,3.0,3.4,2.4,1.8,1.0,0.8,0.2,2.2,2.6,9.4,-2.4,194,490,507,490,244,295,255,413,445,203,509,368,387,208,412,296,345,261,472,119,152,284,431,212,318,519
L. Williams - D. Wright - T. Luwawu-Cabarrot,ATL,8,3,5,0.375,5.4,4.1,8.8,0.471,1.3,3.9,0.323,1.0,1.3,0.8,0.6,3.8,4.4,2.1,1.5,0.5,0.6,0.3,2.9,1.6,10.5,-1.0,144,162,507,391,238,246,275,268,268,250,424,402,415,314,367,241,272,296,410,330,190,300,495,338,286,386
L. Williams - L. Stephenson - C. Oliver,ATL,1,1,0,1.0,5.4,4.0,10.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,9.0,-5.0,408,257,1,1,240,247,217,413,289,308,368,497,502,497,451,150,211,304,257,119,361,1,573,399,325,599
S. Hill - J. Collins - T. Young,ATL,8,3,5,0.375,5.4,5.0,9.6,0.519,1.9,3.8,0.5,2.3,2.8,0.818,0.9,3.9,4.8,3.0,1.0,0.8,1.0,0.4,2.3,2.9,14.1,1.5,144,162,507,391,241,191,242,154,188,258,99,229,244,297,321,234,251,183,257,263,82,365,437,200,191,173
T. Young - O. Okongwu - S. Mays,ATL,1,0,1,0.0,5.4,7.0,10.0,0.7,4.0,5.0,0.8,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,20.0,9.0,408,490,144,490,243,101,217,36,32,134,50,244,304,1,239,518,471,113,257,3,361,500,178,399,108,9
B. Bogdanovic - D. Hunter - O. Okongwu,ATL,13,6,7,0.462,5.3,4.2,9.0,0.462,1.5,3.3,0.465,2.5,2.7,0.943,1.2,3.5,4.7,2.3,1.6,1.1,0.4,0.4,1.7,2.2,12.4,0.4,105,101,546,353,246,244,255,291,218,293,162,207,249,156,229,255,253,275,445,113,275,369,348,258,237,267
C. Capela - B. Bogdanovic - C. Reddish,ATL,18,8,10,0.444,5.3,3.8,10.0,0.383,1.2,3.6,0.328,1.7,2.3,0.756,1.3,3.6,4.8,2.2,1.4,1.0,0.5,0.7,1.8,1.9,10.6,-4.8,56,71,601,357,247,285,217,454,275,270,417,326,284,369,204,254,247,288,392,119,212,478,360,315,282,598
D. Gallinari - K. Huerter - D. Hunter,ATL,22,9,13,0.409,5.3,5.0,9.3,0.539,1.9,4.2,0.457,2.6,3.1,0.826,0.7,3.5,4.2,2.9,1.5,0.5,0.6,0.5,2.6,2.5,14.5,1.5,35,62,632,374,245,191,250,130,187,204,169,205,196,291,344,257,288,229,406,327,189,438,475,218,186,173
G. Dieng - C. Reddish - S. Mays,ATL,4,1,3,0.25,5.3,4.3,8.8,0.486,2.0,4.5,0.444,1.8,2.0,0.875,1.3,4.0,5.3,2.8,1.5,0.3,0.3,0.5,1.3,1.8,12.3,-2.3,213,257,442,456,248,240,275,244,127,179,176,322,304,208,206,206,207,232,410,438,324,385,284,325,239,512
B. Bogdanovic - T. Young - S. Mays,ATL,1,0,1,0.0,5.2,6.0,9.0,0.667,0.0,1.0,0.0,2.0,3.0,0.667,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,14.0,-1.0,408,490,144,490,253,142,255,38,530,503,530,244,202,422,239,409,370,183,1,450,82,1,368,399,192,386
C. Capela - B. Bogdanovic - T. Luwawu-Cabarrot,ATL,3,2,1,0.667,5.2,4.0,10.0,0.4,1.0,4.0,0.25,1.7,3.3,0.5,2.3,4.7,7.0,2.3,2.0,0.7,0.0,0.3,1.7,3.7,10.7,-2.7,249,197,144,160,255,247,217,413,289,209,475,328,188,461,72,179,126,269,488,283,361,328,339,111,281,532
D. Gallinari - D. Wright - T. Young,ATL,24,13,11,0.542,5.2,4.5,9.1,0.498,1.8,4.2,0.436,2.7,3.1,0.853,0.6,3.4,4.0,2.3,1.0,0.9,0.5,0.5,1.6,3.1,13.6,1.3,24,21,615,221,252,225,254,221,193,202,188,193,197,243,373,273,292,278,358,232,260,380,330,145,208,186
D. Wright - T. Luwawu-Cabarrot - C. Reddish,ATL,6,4,2,0.667,5.2,4.0,8.8,0.453,1.0,3.5,0.286,2.0,2.7,0.75,1.2,3.5,4.7,2.3,1.5,1.2,0.2,0.2,2.5,1.8,11.0,-2.2,171,142,358,160,257,247,271,306,289,272,450,244,252,373,224,257,255,269,410,105,349,277,456,318,266,511
G. Dieng - D. Wright - W. Iwundu,ATL,1,1,0,1.0,5.2,3.0,8.0,0.375,1.0,4.0,0.25,3.0,3.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,-1.0,408,257,1,1,251,323,292,466,289,209,475,134,202,1,451,150,211,183,257,450,361,1,1,146,293,386
G. Dieng - S. Hill - D. Wright,ATL,8,4,4,0.5,5.2,3.6,9.8,0.372,1.5,4.4,0.343,2.1,2.5,0.85,1.5,5.4,6.9,2.6,1.6,1.3,0.4,0.5,1.4,2.0,10.9,2.9,144,142,488,240,249,294,239,474,221,197,363,239,258,247,169,139,139,242,448,96,277,385,303,265,277,110
L. Stephenson - C. Reddish - J. Johnson,ATL,2,1,1,0.5,5.2,2.5,9.5,0.263,0.5,3.0,0.167,0.0,0.0,0.0,0.5,4.5,5.0,2.0,1.5,0.0,0.0,1.0,1.5,0.5,5.5,-8.5,311,257,144,240,256,389,244,559,478,308,515,497,502,497,379,187,211,304,410,450,361,500,312,505,470,647
L. Williams - C. Capela - T. Luwawu-Cabarrot,ATL,3,2,1,0.667,5.2,4.0,8.7,0.462,0.0,2.0,0.0,1.0,2.3,0.429,0.7,4.3,5.0,1.0,2.0,1.0,0.7,0.3,2.0,1.3,9.0,-1.0,249,197,144,160,250,247,277,291,530,417,530,402,278,491,351,193,211,457,488,119,173,328,368,373,325,386
L. Williams - S. Hill - J. Collins,ATL,3,1,2,0.333,5.2,4.3,8.0,0.542,2.3,4.0,0.583,2.7,3.3,0.8,0.7,4.7,5.3,2.7,1.3,0.3,0.3,0.3,1.7,3.3,13.7,6.3,249,257,358,405,254,236,292,126,111,209,85,193,188,314,351,179,206,237,383,403,283,328,339,130,204,39
D. Wright - T. Luwawu-Cabarrot - O. Okongwu,ATL,10,4,6,0.4,5.1,4.4,8.3,0.53,1.7,4.0,0.425,1.4,1.9,0.737,1.0,4.0,5.0,2.9,2.1,0.7,0.6,0.4,2.6,1.5,11.9,2.4,132,142,532,376,259,232,288,137,201,209,199,368,354,405,239,206,211,228,555,278,195,371,476,347,252,126
L. Stephenson - B. Bogdanovic - J. Johnson,ATL,3,1,2,0.333,5.1,2.7,8.3,0.32,1.0,4.0,0.25,2.3,3.7,0.636,0.3,4.3,4.7,1.7,0.7,0.7,0.0,0.0,2.0,2.3,8.7,0.3,249,257,358,405,260,381,285,530,289,209,475,223,170,450,419,193,255,387,204,283,361,1,368,242,346,269
L. Williams - D. Wright - S. Mays,ATL,2,1,1,0.5,5.1,2.5,8.5,0.294,1.0,5.5,0.182,1.0,1.0,1.0,1.0,3.5,4.5,2.0,2.0,0.5,0.5,0.5,3.5,0.5,7.0,-7.0,311,257,144,240,258,389,281,542,289,114,511,402,428,1,239,257,265,304,488,330,212,385,551,505,388,630
B. Bogdanovic - D. Wright - D. Hunter,ATL,9,5,4,0.556,5.0,3.7,8.2,0.446,1.1,3.1,0.357,2.1,2.2,0.95,1.2,3.1,4.3,2.1,1.4,0.8,0.3,0.2,2.0,1.9,10.6,-1.9,140,118,488,211,263,291,291,319,284,305,334,241,290,152,215,290,273,299,403,261,283,297,368,315,282,462
C. Capela - D. Wright - J. Collins,ATL,17,8,9,0.471,5.0,3.5,8.6,0.411,1.1,3.0,0.353,1.2,1.6,0.741,0.9,3.6,4.5,2.3,1.4,1.2,0.5,0.6,1.6,1.4,9.3,-1.8,69,71,585,347,264,299,279,398,287,308,345,392,388,402,320,250,264,277,398,104,210,456,331,367,321,458
D. Gallinari - T. Young - C. Reddish,ATL,23,10,13,0.435,5.0,4.3,9.2,0.464,1.1,3.2,0.356,3.3,3.7,0.872,1.1,3.7,4.9,2.0,1.0,1.0,0.5,0.5,1.7,2.7,12.9,1.6,28,49,632,361,261,239,251,284,281,302,338,125,169,215,231,242,244,303,256,230,256,384,352,210,229,171
S. Hill - C. Capela - B. Bogdanovic,ATL,2,2,0,1.0,5.0,5.0,10.0,0.5,1.0,3.0,0.333,1.0,1.5,0.667,2.5,3.5,6.0,2.0,1.5,1.5,1.0,0.5,3.0,2.5,12.0,0.5,311,197,1,1,262,191,217,169,289,308,368,402,390,422,61,257,165,304,410,71,82,385,499,218,243,249
T. Luwawu-Cabarrot - C. Reddish - O. Okongwu,ATL,2,1,1,0.5,5.0,2.0,9.5,0.211,0.5,4.5,0.111,1.0,1.0,1.0,1.0,4.5,5.5,1.5,1.5,0.0,0.5,0.5,0.5,1.0,5.5,-5.5,311,257,144,240,265,422,244,580,478,179,526,402,428,1,239,187,200,403,410,450,212,385,118,399,470,613
B. Bogdanovic - C. Reddish - D. Hunter,ATL,8,3,5,0.375,4.9,3.8,10.1,0.37,1.0,3.8,0.267,1.3,1.6,0.769,1.8,2.8,4.5,2.5,0.9,0.4,0.3,0.4,2.4,2.4,9.8,-4.4,144,162,507,391,268,288,215,476,289,258,471,385,385,360,139,361,265,249,247,399,324,365,447,240,304,596
B. Bogdanovic - D. Wright - K. Knox II,ATL,1,1,0,1.0,4.9,4.0,6.0,0.667,0.0,1.0,0.0,5.0,6.0,0.833,0.0,6.0,6.0,3.0,1.0,0.0,1.0,0.0,3.0,3.0,13.0,0.0,408,257,1,1,269,247,374,38,530,503,530,46,49,270,451,104,165,183,257,450,82,1,499,146,216,285
B. Bogdanovic - K. Knox II - O. Okongwu,ATL,1,1,0,1.0,4.9,4.0,6.0,0.667,0.0,1.0,0.0,5.0,6.0,0.833,0.0,6.0,6.0,3.0,1.0,0.0,1.0,0.0,3.0,3.0,13.0,0.0,408,257,1,1,269,247,374,38,530,503,530,46,49,270,451,104,165,183,257,450,82,1,499,146,216,285
D. Gallinari - C. Capela - D. Hunter,ATL,13,7,6,0.538,4.9,4.6,8.8,0.526,2.0,3.8,0.531,2.7,3.0,0.897,0.8,3.2,4.0,2.2,0.8,0.7,0.5,0.6,2.4,2.4,13.9,1.8,105,86,532,222,271,222,274,144,127,257,96,192,202,191,334,286,292,292,244,281,208,449,449,238,202,160
L. Williams - K. Huerter - O. Okongwu,ATL,10,6,4,0.6,4.9,3.7,9.3,0.398,1.4,3.9,0.359,2.6,2.9,0.897,1.2,3.6,4.8,2.1,0.9,0.7,0.4,0.4,1.8,2.3,11.4,0.2,132,101,488,192,272,290,248,431,246,249,332,202,239,192,219,252,248,300,251,278,273,371,358,247,258,277
L. Williams - L. Stephenson - C. Brown Jr.,ATL,1,1,0,1.0,4.9,3.0,9.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,7.0,-5.0,408,257,1,1,273,323,255,502,289,308,368,497,502,497,451,150,211,304,257,119,361,1,573,399,388,599
S. Hill - D. Wright - J. Collins,ATL,4,1,3,0.25,4.9,4.0,7.0,0.571,2.0,3.0,0.667,1.5,2.0,0.75,0.5,4.0,4.5,2.3,1.3,0.3,0.5,0.5,1.5,3.3,11.5,3.5,213,257,442,456,267,247,334,96,127,308,60,346,304,373,379,206,265,281,374,438,212,385,312,134,256,88
W. Iwundu - C. Brown Jr. - M. Hill,ATL,1,0,1,0.0,4.9,3.0,8.0,0.375,2.0,5.0,0.4,2.0,2.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,10.0,-3.0,408,490,144,490,266,323,292,466,127,134,228,244,304,1,451,296,370,304,488,119,82,1,368,399,293,541
D. Gallinari - D. Wright - J. Collins,ATL,34,18,16,0.529,4.8,3.9,8.3,0.466,1.3,3.3,0.381,2.1,2.6,0.805,0.7,3.1,3.9,2.4,0.8,0.7,0.3,0.5,1.3,2.8,11.1,0.5,8,8,649,229,275,283,286,282,267,292,283,243,257,311,348,288,322,263,240,272,314,437,293,201,264,261
G. Dieng - D. Wright - K. Knox II,ATL,2,2,0,1.0,4.8,3.5,9.5,0.368,2.5,5.5,0.455,1.5,1.5,1.0,1.5,2.0,3.5,3.0,2.5,0.5,1.5,0.0,2.0,1.5,11.0,-2.5,311,197,1,1,274,300,244,479,97,114,170,346,390,1,169,409,334,183,575,330,48,1,368,347,266,522
J. Collins - C. Reddish - D. Hunter,ATL,7,2,5,0.286,4.8,3.6,9.3,0.385,0.9,3.7,0.231,2.7,3.0,0.905,1.4,3.4,4.9,2.1,1.0,0.1,0.1,0.3,1.9,3.0,10.7,-2.3,160,197,507,450,280,297,249,450,437,262,493,191,202,180,180,272,246,293,257,449,355,321,363,146,280,513
L. Williams - D. Gallinari - J. Collins,ATL,19,10,9,0.526,4.8,3.8,8.4,0.453,1.3,3.6,0.368,1.6,2.2,0.756,0.7,3.1,3.8,2.2,1.1,0.8,0.3,0.3,1.6,2.3,10.5,-1.2,52,49,585,230,278,287,284,306,264,269,314,338,299,369,342,295,323,291,359,250,323,327,337,245,285,428
L. Williams - D. Wright - D. Hunter,ATL,7,5,2,0.714,4.8,3.3,7.9,0.418,1.1,3.1,0.364,2.0,2.1,0.933,1.1,2.7,3.9,1.9,2.0,0.9,0.1,0.1,1.9,2.3,9.7,-2.3,160,118,358,157,276,311,310,382,280,303,317,244,300,161,230,365,320,373,488,246,355,270,363,248,306,513
L. Williams - T. Luwawu-Cabarrot - S. Mays,ATL,1,0,1,0.0,4.8,4.0,10.0,0.4,2.0,6.0,0.333,0.0,0.0,0.0,1.0,4.0,5.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,10.0,-2.0,408,490,144,490,277,247,217,413,127,87,368,497,502,497,239,206,211,183,257,450,82,500,499,541,293,465
T. Young - S. Mays - M. Hill,ATL,2,0,2,0.0,4.8,6.5,10.5,0.619,1.0,2.5,0.4,1.0,1.5,0.667,0.5,2.5,3.0,3.0,0.5,0.5,0.5,0.5,0.5,0.5,15.0,1.5,311,490,358,490,279,123,209,65,289,375,228,402,390,422,379,380,370,183,163,330,212,385,118,505,177,173
B. Bogdanovic - D. Wright - K. Huerter,ATL,12,7,5,0.583,4.7,4.3,8.6,0.495,1.5,3.3,0.462,1.5,1.8,0.818,1.3,3.3,4.6,2.9,1.2,0.8,0.3,0.7,2.1,1.9,11.5,1.1,113,86,507,199,283,240,280,226,221,295,165,346,357,297,193,283,260,227,366,251,283,460,422,313,256,195
C. Oliver - T. Young - M. Hill,ATL,1,0,1,0.0,4.7,4.0,7.0,0.571,1.0,4.0,0.25,0.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,9.0,-3.0,408,490,144,490,285,247,334,96,289,209,475,497,502,497,451,206,292,183,488,450,82,1,178,541,325,541
D. Wright - K. Huerter - T. Young,ATL,16,9,7,0.563,4.7,4.4,8.3,0.526,1.6,3.3,0.5,2.1,2.7,0.791,0.6,2.8,3.3,2.6,0.8,0.8,0.3,0.3,1.8,2.4,12.5,0.8,72,62,546,209,286,233,287,144,206,295,99,239,250,338,376,361,355,242,225,263,324,300,353,240,235,237
G. Dieng - B. Bogdanovic - C. Brown Jr.,ATL,1,0,1,0.0,4.7,5.0,9.0,0.556,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,-5.0,408,490,144,490,282,191,255,113,289,308,368,497,502,497,239,518,471,183,1,450,361,1,368,541,266,599
G. Dieng - J. Collins - K. Huerter,ATL,4,1,3,0.25,4.7,3.3,7.0,0.464,1.0,3.0,0.333,1.3,1.8,0.714,0.3,4.0,4.3,2.0,1.8,0.5,1.3,0.3,2.5,2.0,8.8,1.5,213,257,442,456,287,314,334,285,289,308,368,385,366,416,440,206,283,304,465,330,68,300,456,265,342,173
G. Dieng - S. Mays - J. Johnson,ATL,8,5,3,0.625,4.7,3.1,7.9,0.397,1.1,3.9,0.29,1.9,2.5,0.75,0.8,4.0,4.8,2.4,1.9,0.8,0.0,0.1,1.3,1.6,9.3,-1.4,144,118,442,184,284,319,309,433,282,250,448,311,258,373,336,206,251,264,483,263,361,267,284,338,322,437
L. Williams - D. Gallinari - G. Dieng,ATL,16,8,8,0.5,4.7,3.5,8.9,0.394,1.6,4.3,0.382,1.4,1.5,0.958,1.3,2.9,4.3,2.0,1.4,0.6,0.4,0.3,2.4,1.9,10.1,-2.4,72,71,568,240,281,300,270,439,206,200,276,363,390,150,201,354,283,304,401,326,264,326,447,312,292,518
B. Bogdanovic - D. Wright - T. Young,ATL,12,7,5,0.583,4.6,4.0,8.9,0.449,1.4,4.1,0.347,2.3,2.4,0.931,1.3,3.3,4.6,1.7,0.8,1.3,0.3,0.6,1.4,2.2,11.7,1.4,113,86,507,199,295,247,269,316,245,208,355,229,271,163,206,276,260,387,241,87,324,444,307,256,253,183
C. Capela - K. Huerter - C. Reddish,ATL,18,8,10,0.444,4.6,3.9,8.7,0.449,0.8,2.7,0.313,1.6,2.2,0.718,0.8,3.1,3.9,1.8,0.9,0.9,0.3,0.5,2.1,2.0,10.2,-1.9,56,71,601,357,288,282,277,314,440,359,428,345,297,415,324,294,318,376,255,239,283,385,423,265,290,462
D. Wright - D. Hunter - O. Okongwu,ATL,14,8,6,0.571,4.6,3.4,7.9,0.436,1.2,3.1,0.386,1.8,2.2,0.806,1.2,3.1,4.3,1.9,1.6,0.6,0.4,0.4,1.8,2.1,9.9,-1.5,93,71,532,204,294,307,310,334,272,303,269,319,292,306,218,292,282,373,451,324,281,376,357,262,302,441
L. Stephenson - B. Bogdanovic - S. Mays,ATL,3,1,2,0.333,4.6,3.3,7.7,0.435,1.3,3.7,0.364,0.7,1.0,0.667,0.0,3.7,3.7,2.3,0.7,0.3,0.0,0.0,1.3,1.3,8.7,-1.0,249,257,358,405,291,310,315,337,250,265,317,462,428,422,451,246,328,269,204,403,361,1,294,373,346,386
L. Williams - C. Capela - T. Young,ATL,11,7,4,0.636,4.6,3.8,8.8,0.433,0.9,3.0,0.303,2.0,2.4,0.846,1.2,3.4,4.5,1.8,0.5,0.8,0.7,0.5,2.0,1.7,10.5,0.2,125,86,488,183,290,286,273,339,426,308,438,244,275,253,221,275,262,377,199,256,167,378,368,329,284,279
S. Hill - J. Collins - K. Huerter,ATL,7,2,5,0.286,4.6,4.0,7.7,0.519,1.7,3.4,0.5,2.3,2.7,0.842,0.6,3.3,3.9,2.3,0.9,0.3,0.7,0.3,2.0,2.4,12.0,0.4,160,197,507,450,289,247,314,155,200,282,99,226,248,263,375,281,320,279,245,433,171,321,368,231,243,262
T. Young - C. Brown Jr. - M. Hill,ATL,2,0,2,0.0,4.6,3.5,7.5,0.467,1.5,4.5,0.333,1.0,1.0,1.0,0.0,3.0,3.0,2.5,1.5,0.5,0.5,0.0,1.0,0.5,9.5,-3.5,311,490,358,490,292,300,324,277,221,179,368,402,428,1,451,296,370,249,410,330,212,1,178,505,310,577
W. Iwundu - S. Mays - M. Hill,ATL,1,0,1,0.0,4.6,5.0,9.0,0.556,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,12.0,2.0,408,490,144,490,293,191,255,113,127,417,1,497,502,497,239,296,292,304,257,450,82,500,368,541,243,134
B. Bogdanovic - K. Huerter - D. Hunter,ATL,17,6,11,0.353,4.5,3.6,8.3,0.433,1.4,3.3,0.411,1.6,1.8,0.933,0.6,3.1,3.8,2.4,1.2,0.9,0.4,0.7,1.8,1.6,10.2,-0.7,69,101,615,404,297,296,289,341,248,294,218,336,365,161,365,289,324,268,370,242,272,475,354,337,289,377
C. Capela - D. Wright - K. Huerter,ATL,20,11,9,0.55,4.5,4.0,7.6,0.523,1.1,2.4,0.447,1.8,2.2,0.818,0.7,3.6,4.3,2.4,1.3,0.8,0.3,0.4,1.7,2.1,10.8,-0.4,42,34,585,213,296,279,322,148,288,395,175,316,294,297,363,252,283,261,382,258,324,362,349,260,278,356
L. Stephenson - D. Wright - C. Reddish,ATL,3,1,2,0.333,4.5,4.3,7.7,0.565,2.3,3.7,0.636,2.7,3.0,0.889,1.0,3.7,4.7,2.7,1.0,0.3,1.3,0.7,2.3,1.7,13.7,5.3,249,257,358,405,298,236,315,106,111,265,72,193,202,194,239,246,255,237,257,403,64,460,442,331,204,49
B. Bogdanovic - D. Wright - J. Collins,ATL,20,11,9,0.55,4.4,3.1,7.6,0.404,0.8,2.8,0.273,1.9,2.4,0.771,1.1,3.0,4.1,2.0,1.2,0.8,0.5,0.6,1.7,2.1,8.7,-1.5,42,34,585,213,299,322,322,409,453,352,465,313,272,358,233,351,291,304,365,258,262,439,338,264,345,441
C. Capela - C. Brown Jr. - M. Hill,ATL,1,0,1,0.0,4.4,3.0,8.0,0.375,2.0,5.0,0.4,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,-2.0,408,490,144,490,302,323,292,466,127,134,228,244,304,1,451,409,471,304,257,119,361,1,178,399,293,465
C. Capela - D. Wright - D. Hunter,ATL,8,6,2,0.75,4.4,2.4,6.3,0.38,0.4,2.6,0.143,1.3,1.3,1.0,0.5,3.4,3.9,1.8,2.0,1.0,0.1,0.5,1.6,1.1,6.4,-2.6,144,101,358,151,308,405,367,460,517,369,521,385,415,1,379,274,319,380,488,119,358,385,334,392,425,531
C. Oliver - T. Young - S. Mays,ATL,2,1,1,0.5,4.4,5.5,8.5,0.647,1.5,3.5,0.429,1.5,1.5,1.0,1.0,3.0,4.0,3.5,0.5,1.0,0.0,0.0,0.5,2.0,14.0,3.0,311,257,144,240,300,176,281,55,221,272,193,346,390,1,239,296,292,152,163,119,361,1,118,265,192,93
D. Gallinari - T. Luwawu-Cabarrot - J. Collins,ATL,13,3,10,0.231,4.4,3.4,7.8,0.431,1.4,3.8,0.36,1.4,1.5,0.9,0.4,2.5,2.9,2.2,1.1,0.7,0.1,0.2,1.8,1.8,9.5,-2.8,105,162,601,478,303,308,312,342,247,253,329,371,389,182,416,378,427,285,360,281,359,299,355,317,309,536
D. Gallinari - T. Young - O. Okongwu,ATL,18,9,9,0.5,4.4,4.2,7.7,0.547,1.6,3.4,0.468,2.4,2.9,0.83,0.5,2.9,3.4,1.9,1.2,1.1,0.3,0.3,1.7,2.4,12.5,1.9,56,62,585,240,305,243,313,119,209,281,161,218,237,289,379,353,341,369,366,116,318,328,351,237,235,155
G. Dieng - J. Collins - C. Reddish,ATL,8,2,6,0.25,4.4,3.3,7.6,0.426,0.9,2.6,0.333,1.0,1.5,0.667,1.4,3.5,4.9,2.4,1.9,0.4,0.8,0.6,1.6,1.1,8.4,-1.9,144,197,532,456,304,314,318,361,432,369,368,402,390,422,189,257,242,264,483,399,158,450,334,392,356,461
G. Dieng - J. Collins - S. Mays,ATL,3,1,2,0.333,4.4,3.0,5.7,0.529,1.0,2.3,0.429,0.3,0.7,0.5,0.3,2.3,2.7,1.7,2.0,0.3,0.3,0.3,1.3,1.0,7.3,-5.7,249,257,358,405,306,323,388,139,289,396,193,488,475,461,419,394,439,387,488,403,283,328,294,399,382,615
G. Dieng - J. Collins - W. Iwundu,ATL,1,1,0,1.0,4.4,3.0,6.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,8.0,-3.0,408,257,1,1,301,323,374,169,530,610,530,244,304,1,451,296,370,304,1,119,361,1,499,265,360,541
L. Williams - D. Wright - J. Collins,ATL,20,11,9,0.55,4.4,3.5,7.6,0.461,1.4,3.3,0.415,1.4,2.0,0.692,0.7,3.0,3.6,2.3,0.8,0.9,0.5,0.3,1.5,2.2,9.7,-0.4,42,34,585,213,307,300,319,296,249,295,211,374,353,420,363,351,332,281,234,249,262,300,310,259,307,356
G. Dieng - D. Wright - J. Collins,ATL,8,3,5,0.375,4.3,3.3,7.4,0.441,0.9,2.4,0.368,1.1,1.6,0.692,1.3,3.6,4.9,2.4,1.6,0.3,0.6,0.6,1.6,1.1,8.5,-2.0,144,162,507,391,310,314,327,329,432,394,310,398,385,420,206,251,242,264,448,438,190,450,334,392,351,465
